temperature_celsius,humidity_percent,pressure_hpa,wind_speed_kmh,precipitation_mm,solar_radiation_wm2,soil_moisture_percent,air_quality_index,noise_level_db,traffic_count
30.4,72.4,958.0,-20.7,0.0,1987.0,0.0,0.0,-1856.5,37344.0
13.6,28.0,935.0,-19.3,0.0,1215.0,0.0,4615.0,1843.1,0.0
24.8,59.0,880.0,-55.9,0.0,3122.0,0.0,3385.0,1371.4,0.0
28.3,63.2,1007.0,6.7,1.9,739.0,22.0,314.0,149.9,0.0
30.6,73.5,1032.0,15.9,7.3,533.0,35.8,345.0,167.5,0.0
24.1,53.1,944.0,-23.1,0.0,1708.0,0.0,83.0,49.5,0.0
10.4,15.3,975.0,6.3,2.6,74.0,24.7,5689.0,2265.5,0.0
23.6,57.4,957.0,-17.5,0.0,1590.0,0.0,0.0,-233.0,4882.0
29.4,73.1,1059.0,29.4,16.4,0.0,59.7,0.0,-511.1,12371.0
16.6,32.9,719.0,-128.6,0.0,5668.0,0.0,1675.0,673.4,0.0
18.7,41.0,968.0,-5.6,0.0,885.0,5.0,4551.0,1825.6,0.0
27.5,64.9,1052.0,29.3,15.9,0.0,58.4,0.0,-808.1,18235.0
20.2,46.7,1066.0,39.3,22.9,0.0,74.8,0.0,-2136.3,45081.0
35.1,90.0,942.0,-34.7,0.0,2686.0,0.0,6386.0,2595.3,0.0
32.9,82.0,1149.0,69.0,40.7,0.0,100.0,1592.0,672.7,0.0
24.5,62.4,1089.0,48.6,28.2,0.0,91.5,4889.0,1974.2,0.0
23.6,54.1,1124.0,67.0,39.2,0.0,100.0,0.0,-1304.1,29580.0
22.3,47.4,1125.0,68.8,40.9,0.0,100.0,0.0,-249.6,8525.0
34.3,89.6,961.0,-24.9,0.0,2294.0,0.0,4158.0,1699.9,0.0
20.1,45.4,852.0,-64.7,0.0,3299.0,0.0,1655.0,669.8,0.0
33.9,84.8,1157.0,73.6,43.4,0.0,100.0,0.0,-30.1,4789.0
23.3,55.2,991.0,0.5,0.0,752.0,13.9,0.0,-711.1,15110.0
22.8,49.0,1000.0,5.8,2.5,569.0,22.6,0.0,-329.9,7599.0
11.6,21.5,1004.0,18.8,10.6,0.0,42.9,0.0,-1226.3,25685.0
17.5,38.4,1009.0,14.8,7.5,0.0,38.2,3229.0,1299.2,0.0
13.1,24.4,1066.0,48.1,27.6,0.0,90.7,2201.0,878.8,0.0
20.9,45.8,1008.0,11.5,6.1,275.0,32.9,2240.0,908.2,0.0
25.7,62.0,1154.0,80.0,46.5,0.0,100.0,0.0,-1178.6,27697.0
31.9,77.1,1039.0,16.8,9.4,423.0,43.4,562.0,258.0,0.0
22.7,51.2,1110.0,62.0,35.7,0.0,100.0,0.0,-495.3,13165.0
37.7,94.9,1043.0,13.3,6.4,851.0,34.9,335.0,176.8,0.0
25.3,62.9,917.0,-39.3,0.0,2480.0,0.0,3000.0,1219.3,0.0
23.3,55.1,1166.0,87.3,51.1,0.0,100.0,0.0,-574.4,15858.0
29.8,75.4,969.0,-16.2,0.0,1795.0,0.0,89.0,64.0,0.0
27.9,68.9,1016.0,8.9,4.3,688.0,28.1,0.0,-532.0,11992.0
22.9,52.7,1025.0,18.2,8.8,105.0,40.7,0.0,-833.7,18200.0
20.3,47.6,910.0,-37.0,0.0,2182.0,0.0,0.0,-1528.3,29828.0
32.9,79.8,1078.0,35.5,20.3,0.0,69.6,287.0,149.0,0.0
24.8,58.5,968.0,-12.8,0.0,1415.0,0.0,2661.0,1084.7,0.0
27.4,68.7,1103.0,54.3,30.8,0.0,100.0,0.0,-1081.5,24773.0
33.3,83.0,893.0,-57.4,0.0,3483.0,0.0,0.0,-614.0,11228.0
19.5,41.1,927.0,-27.6,0.0,1744.0,0.0,902.0,369.0,0.0
31.6,84.3,1184.0,87.1,51.6,0.0,100.0,2824.0,1164.5,0.0
16.1,33.6,1141.0,83.0,48.9,0.0,100.0,0.0,-466.4,13216.0
24.7,56.4,1097.0,51.7,29.8,0.0,97.6,2079.0,847.9,0.0
31.4,80.3,972.0,-15.5,0.0,1777.0,0.0,0.0,-31.2,1162.0
18.5,42.9,1076.0,46.6,26.9,0.0,89.6,0.0,-38.3,3296.0
29.8,69.2,1144.0,72.2,42.5,0.0,100.0,3316.0,1356.1,0.0
21.5,48.6,961.0,-12.4,0.0,1242.0,0.0,0.0,-1267.4,25633.0
28.5,71.6,1140.0,71.0,40.7,0.0,100.0,974.0,416.2,0.0
31.6,78.2,948.0,-27.5,0.0,2278.0,0.0,1614.0,679.0,0.0
27.5,69.1,951.0,-22.0,0.0,1932.0,0.0,1731.0,719.2,0.0
20.8,44.9,1050.0,32.9,19.2,0.0,64.0,1056.0,434.0,0.0
27.7,69.4,955.0,-23.0,0.0,1906.0,0.0,0.0,-70.8,1539.0
24.8,60.4,904.0,-44.3,0.0,2664.0,0.0,0.0,4.6,0.0
22.6,49.8,1023.0,18.7,10.0,1.0,42.9,944.0,389.8,0.0
20.9,44.9,993.0,4.2,1.0,573.0,20.9,4385.0,1766.8,0.0
31.8,82.0,1104.0,47.1,26.9,0.0,89.8,3332.0,1368.9,0.0
20.4,43.0,925.0,-29.5,0.0,1864.0,0.0,0.0,-943.7,18403.0
23.5,54.5,1058.0,34.7,20.3,0.0,69.9,3932.0,1589.0,0.0
23.8,54.5,770.0,-110.1,0.0,5221.0,0.0,0.0,-14.9,0.0
19.9,49.0,985.0,3.2,0.0,620.0,17.5,0.0,-516.5,11065.0
18.0,38.3,1061.0,41.6,23.6,0.0,80.0,0.0,-652.2,15336.0
20.4,47.8,798.0,-94.2,0.0,4542.0,0.0,0.0,-851.6,14047.0
30.4,78.5,1193.0,94.6,56.3,0.0,100.0,3656.0,1493.8,0.0
25.4,61.4,941.0,-26.2,0.0,1952.0,0.0,0.0,-1207.8,23979.0
28.9,72.9,1035.0,17.6,9.7,401.0,40.6,183.0,104.4,0.0
38.0,98.7,1057.0,18.6,10.8,663.0,44.8,999.0,446.5,0.0
31.1,75.5,848.0,-77.1,0.0,4187.0,0.0,0.0,-767.0,13325.0
25.2,63.4,973.0,-10.6,0.0,1338.0,0.0,611.0,265.3,0.0
25.2,61.4,784.0,-104.7,0.0,5149.0,0.0,1762.0,728.4,0.0
26.9,66.0,976.0,-9.8,0.0,1456.0,0.0,2761.0,1128.7,0.0
30.7,78.1,969.0,-18.3,0.0,1875.0,0.0,0.0,-819.8,16732.0
20.5,48.2,957.0,-12.0,0.0,1219.0,0.0,913.0,375.9,0.0
23.8,55.1,1062.0,36.6,20.8,0.0,73.2,1163.0,481.8,0.0
28.8,67.0,1048.0,25.2,14.3,0.0,53.3,0.0,-1154.3,25139.0
19.5,46.2,1001.0,10.1,4.4,326.0,29.1,1891.0,766.5,0.0
28.3,69.4,953.0,-24.1,0.0,1980.0,0.0,2250.0,924.5,0.0
20.6,45.3,965.0,-9.1,0.0,1079.0,0.0,2639.0,1065.6,0.0
31.2,79.9,1158.0,76.1,44.8,0.0,100.0,691.0,310.3,0.0
25.0,62.4,951.0,-21.0,0.0,1744.0,0.0,2751.0,1124.2,0.0
27.2,65.5,1131.0,65.5,38.2,0.0,100.0,2298.0,943.1,0.0
22.6,54.3,960.0,-13.5,0.0,1404.0,0.0,1484.0,607.8,0.0
26.5,66.7,1146.0,74.5,43.5,0.0,100.0,0.0,-266.8,9246.0
23.7,58.6,867.0,-61.2,0.0,3298.0,0.0,0.0,-986.5,18098.0
21.6,48.3,1056.0,34.3,19.8,0.0,70.5,3595.0,1451.2,0.0
24.5,56.6,997.0,3.3,0.6,758.0,19.3,0.0,2.5,983.0
28.6,67.0,1156.0,78.2,45.7,0.0,100.0,1573.0,653.3,0.0
21.7,50.0,1018.0,16.3,8.8,111.0,40.1,1700.0,693.3,0.0
29.0,70.2,1072.0,36.1,20.8,0.0,70.8,4586.0,1861.6,0.0
17.0,31.8,1086.0,55.3,32.0,0.0,100.0,0.0,-211.6,7011.0
32.2,82.8,1099.0,45.9,26.8,0.0,87.2,0.0,-763.8,18325.0
22.9,54.5,1047.0,28.6,16.3,0.0,60.4,0.0,-117.6,4320.0
26.6,64.6,1012.0,7.1,3.3,701.0,25.5,8894.0,3582.6,0.0
24.5,57.5,865.0,-64.6,0.0,3458.0,0.0,1196.0,498.8,0.0
27.7,67.3,1147.0,73.5,43.4,0.0,100.0,2476.0,1016.5,0.0
24.0,55.7,1071.0,39.8,22.1,0.0,77.7,0.0,-764.8,17719.0
23.0,54.8,1047.0,29.0,17.3,0.0,61.5,238.0,111.1,0.0
24.9,59.7,974.0,-11.4,0.0,1315.0,0.0,1761.0,726.6,0.0
31.4,77.9,854.0,-75.0,0.0,4099.0,0.0,1185.0,506.6,0.0
22.8,55.7,913.0,-39.5,0.0,2381.0,0.0,0.0,-1231.8,23910.0
30.2,74.1,991.0,-5.8,0.0,1308.0,5.5,0.0,-746.1,15777.0
23.7,57.3,1106.0,57.7,33.3,0.0,100.0,0.0,-323.3,9634.0
30.1,75.4,1197.0,99.1,57.5,0.0,100.0,0.0,-580.2,16568.0
34.3,87.5,938.0,-36.6,0.0,2772.0,0.0,2412.0,1003.9,0.0
24.2,57.1,1072.0,41.7,23.8,0.0,78.7,989.0,415.2,0.0
30.7,76.1,962.0,-21.1,0.0,2001.0,0.0,0.0,-1615.6,32625.0
21.0,51.1,912.0,-37.7,0.0,2236.0,0.0,0.0,-1025.8,19783.0
22.1,51.5,1073.0,42.2,25.2,0.0,81.6,0.0,-1351.1,29558.0
22.4,51.9,1153.0,81.9,47.9,0.0,100.0,0.0,-1226.5,28653.0
26.0,63.5,1042.0,23.5,13.7,0.0,52.1,0.0,-1557.0,33047.0
24.8,61.4,991.0,0.3,0.0,930.0,14.7,0.0,-926.0,19421.0
20.0,43.7,798.0,-93.1,0.0,4447.0,0.0,1912.0,776.3,0.0
27.4,66.3,1006.0,4.7,1.7,790.0,21.9,1739.0,719.7,0.0
24.7,59.8,965.0,-12.6,0.0,1384.0,0.0,0.0,-61.7,1660.0
21.9,54.0,817.0,-87.2,0.0,4292.0,0.0,0.0,-562.5,8578.0
27.3,65.6,936.0,-29.7,0.0,2122.0,0.0,0.0,-211.9,3975.0
29.1,74.9,967.0,-17.9,0.0,1786.0,0.0,0.0,-570.0,11791.0
26.3,65.4,1001.0,2.9,0.4,834.0,18.9,147.0,79.3,0.0
31.1,77.4,977.0,-14.4,0.0,1620.0,0.0,2453.0,1011.6,0.0
20.3,47.3,1091.0,53.5,30.4,0.0,99.8,1168.0,477.8,0.0
27.0,67.9,888.0,-54.7,0.0,3242.0,0.0,1940.0,804.3,0.0
30.1,75.0,1060.0,29.4,16.7,0.0,61.8,3898.0,1587.5,0.0
21.6,49.7,971.0,-7.5,0.0,1082.0,2.1,4341.0,1749.5,0.0
14.4,28.1,938.0,-14.7,0.0,1133.0,0.0,339.0,136.4,0.0
25.2,61.5,1025.0,14.9,8.4,380.0,40.1,2923.0,1191.0,0.0
14.9,32.8,1069.0,47.7,27.2,0.0,89.2,4418.0,1769.2,0.0
26.7,66.0,998.0,2.0,0.0,909.0,16.3,0.0,-280.4,6642.0
30.2,74.4,986.0,-8.7,0.0,1481.0,0.2,1724.0,720.3,0.0
21.7,51.0,1050.0,32.0,18.6,0.0,64.7,0.0,-638.8,14855.0
25.9,62.6,1049.0,27.1,15.2,0.0,56.4,0.0,-95.3,3917.0
18.7,40.5,1125.0,73.4,43.0,0.0,100.0,0.0,-618.0,15925.0
25.5,62.9,957.0,-17.3,0.0,1637.0,0.0,751.0,321.8,0.0
25.1,60.4,1222.0,114.8,68.8,0.0,100.0,1079.0,452.5,0.0
21.5,54.2,1069.0,41.6,23.5,0.0,80.9,0.0,-683.1,16101.0
29.8,70.5,1064.0,30.8,17.0,0.0,65.4,2924.0,1199.5,0.0
22.6,52.9,962.0,-12.7,0.0,1366.0,0.0,187.0,89.4,0.0
21.5,49.3,1162.0,88.6,52.1,0.0,100.0,0.0,-789.7,20039.0
23.4,55.4,1095.0,53.1,30.7,0.0,100.0,1853.0,759.7,0.0
24.1,59.3,1033.0,19.7,10.2,87.0,46.0,0.0,-308.2,7818.0
32.0,77.3,1024.0,8.6,5.3,796.0,26.9,1355.0,573.6,0.0
27.8,66.8,1100.0,51.4,29.9,0.0,94.2,0.0,-94.3,4925.0
26.6,62.8,1146.0,75.5,44.9,0.0,100.0,1461.0,603.9,0.0
27.9,66.5,942.0,-29.8,0.0,2186.0,0.0,3054.0,1248.1,0.0
24.7,58.6,966.0,-12.6,0.0,1371.0,0.0,0.0,-480.1,9942.0
22.7,52.4,1087.0,49.9,28.9,0.0,92.1,0.0,-265.9,8106.0
18.4,41.6,999.0,8.6,4.5,292.0,28.2,2004.0,809.5,0.0
19.3,42.8,989.0,3.4,0.7,566.0,19.5,0.0,-747.2,15794.0
19.7,44.3,1032.0,25.2,14.5,0.0,56.0,26.0,19.5,1276.0
33.9,90.1,1031.0,9.2,4.6,921.0,27.7,140.0,96.1,0.0
25.4,60.1,964.0,-12.4,0.0,1491.0,0.0,0.0,-418.0,8700.0
25.4,57.5,925.0,-33.4,0.0,2218.0,0.0,0.0,-2391.6,47364.0
21.9,51.3,860.0,-62.7,0.0,3299.0,0.0,515.0,221.5,0.0
29.1,72.7,949.0,-24.6,0.0,2013.0,0.0,5182.0,2104.0,0.0
27.9,64.1,1038.0,20.1,11.3,216.0,46.6,0.0,-1678.5,35406.0
20.6,46.7,966.0,-9.7,0.0,1054.0,0.0,0.0,-1624.5,32836.0
24.4,54.8,1024.0,16.6,9.3,132.0,42.5,1177.0,488.3,0.0
23.6,57.4,1073.0,41.4,23.3,0.0,80.1,0.0,-1607.8,34651.0
32.4,84.5,1093.0,42.2,24.6,0.0,80.3,0.0,-323.6,9357.0
32.0,80.4,858.0,-73.6,0.0,4106.0,0.0,0.0,-1517.3,28600.0
25.3,56.4,830.0,-78.7,0.0,4079.0,0.0,1344.0,557.6,0.0
17.2,37.8,901.0,-39.5,0.0,2225.0,0.0,756.0,306.9,0.0
17.6,39.1,1044.0,31.8,18.4,0.0,63.8,0.0,-414.1,10228.0
33.6,85.7,1002.0,-5.2,0.0,1470.0,4.7,871.0,383.8,0.0
25.5,65.0,928.0,-34.5,0.0,2378.0,0.0,1930.0,797.7,0.0
28.7,71.9,1149.0,74.2,43.7,0.0,100.0,0.0,-1612.0,36251.0
19.9,46.8,916.0,-34.7,0.0,2081.0,0.0,0.0,-1381.9,26944.0
22.5,50.4,914.0,-35.8,0.0,2239.0,0.0,0.0,-634.0,12012.0
16.0,35.0,1033.0,27.2,15.3,0.0,55.9,0.0,-689.8,15515.0
24.8,54.2,1145.0,78.1,45.5,0.0,100.0,0.0,-1480.8,33576.0
25.9,62.1,1114.0,59.4,34.5,0.0,100.0,457.0,203.7,0.0
19.5,44.3,944.0,-16.3,0.0,1356.0,0.0,0.0,-1761.9,35200.0
23.1,55.2,1002.0,5.8,2.4,630.0,22.1,70.0,46.0,224.0
26.1,62.2,1027.0,15.7,9.0,267.0,39.7,0.0,-1067.6,22934.0
27.3,65.3,1101.0,51.1,29.0,0.0,95.2,0.0,-410.8,11219.0
26.9,67.5,833.0,-82.7,0.0,4252.0,0.0,0.0,-1940.8,36542.0
24.5,57.1,1003.0,4.8,1.8,641.0,23.8,643.0,276.3,0.0
32.0,77.3,1083.0,38.0,22.4,0.0,74.3,158.0,94.4,749.0
23.9,57.9,1049.0,29.8,16.6,0.0,60.7,0.0,-312.5,8301.0
19.5,43.6,1129.0,73.0,42.9,0.0,100.0,2744.0,1108.7,0.0
25.0,57.1,756.0,-118.1,0.0,5605.0,0.0,921.0,389.0,0.0
24.1,60.7,881.0,-56.9,0.0,3126.0,0.0,0.0,-11.0,0.0
23.9,58.2,1103.0,56.8,33.0,0.0,100.0,3882.0,1571.5,0.0
22.5,54.4,985.0,-1.2,0.0,867.0,12.2,3146.0,1271.6,0.0
22.2,48.0,1053.0,33.0,18.3,0.0,65.0,0.0,-808.1,18238.0
22.4,53.5,932.0,-27.1,0.0,1930.0,0.0,3303.0,1336.6,0.0
16.9,36.9,1082.0,51.2,29.4,0.0,95.8,2932.0,1180.0,0.0
25.2,59.6,1057.0,33.2,18.7,0.0,66.2,50.0,39.9,1395.0
25.1,59.2,1046.0,27.3,15.4,0.0,55.7,0.0,-1458.3,31110.0
35.2,93.1,838.0,-86.3,0.0,4788.0,0.0,4218.0,1729.4,0.0
33.2,88.0,1020.0,5.1,2.0,1034.0,21.9,833.0,369.9,0.0
29.6,72.9,768.0,-115.4,0.0,5702.0,0.0,0.0,-663.9,9683.0
31.7,81.2,871.0,-67.8,0.0,3892.0,0.0,0.0,-167.8,1836.0
29.4,72.2,1039.0,17.7,9.6,402.0,42.8,0.0,-1240.3,26657.0
23.5,57.3,1159.0,82.8,49.3,0.0,100.0,4254.0,1718.7,0.0
20.1,42.6,1065.0,41.6,23.6,0.0,80.6,2521.0,1015.2,0.0
25.4,60.4,1083.0,43.8,25.7,0.0,84.9,0.0,-349.1,9581.0
25.9,61.3,1000.0,2.8,0.6,828.0,18.9,0.0,-255.6,6195.0
13.3,23.9,754.0,-107.3,0.0,4736.0,0.0,2578.0,1025.7,0.0
31.7,80.7,1023.0,9.1,3.9,785.0,27.8,0.0,-1342.2,28360.0
24.0,60.7,984.0,-3.8,0.0,1017.0,9.3,2338.0,953.5,0.0
28.0,67.5,914.0,-42.9,0.0,2698.0,0.0,0.0,-810.3,15492.0
31.1,77.1,1169.0,84.0,48.7,0.0,100.0,264.0,134.5,1678.0
20.2,46.5,937.0,-22.9,0.0,1630.0,0.0,0.0,-770.8,15253.0
24.5,57.5,1106.0,58.4,33.8,0.0,100.0,0.0,-889.3,20963.0
20.8,46.0,1009.0,13.5,6.7,195.0,34.7,0.0,-277.7,6775.0
24.8,58.0,1109.0,58.5,34.3,0.0,100.0,0.0,-285.6,8924.0
25.9,64.3,906.0,-44.8,0.0,2719.0,0.0,0.0,-1475.2,28658.0
29.1,71.1,1079.0,39.2,22.4,0.0,78.5,4291.0,1744.4,0.0
22.9,56.7,957.0,-17.3,0.0,1499.0,0.0,2714.0,1102.8,0.0
27.4,69.3,1148.0,75.2,43.9,0.0,100.0,0.0,-122.7,6456.0
28.5,70.1,893.0,-53.0,0.0,3164.0,0.0,0.0,-500.0,8916.0
18.0,37.5,1020.0,20.5,11.9,0.0,48.3,0.0,-673.5,14919.0
25.2,61.6,1038.0,21.9,12.2,75.0,48.0,1899.0,780.3,0.0
33.4,89.3,925.0,-42.8,0.0,2949.0,0.0,0.0,32.1,0.0
28.4,69.4,919.0,-40.6,0.0,2624.0,0.0,2374.0,976.7,0.0
24.5,60.5,1039.0,23.6,13.1,0.0,51.8,550.0,236.5,0.0
29.1,72.8,1012.0,5.9,2.3,825.0,24.1,2080.0,858.9,0.0
24.2,56.9,1083.0,45.9,26.9,0.0,88.5,0.0,1.3,2688.0
23.1,55.3,854.0,-66.9,0.0,3543.0,0.0,0.0,-4.7,0.0
20.7,45.6,1023.0,19.7,10.3,0.0,44.4,0.0,-863.4,18812.0
20.0,45.0,1110.0,64.2,36.7,0.0,100.0,0.0,-311.6,9487.0
22.1,50.1,948.0,-19.1,0.0,1574.0,0.0,0.0,-1099.6,21975.0
18.3,37.9,946.0,-16.4,0.0,1293.0,0.0,0.0,-829.0,16501.0
25.9,63.7,896.0,-50.4,0.0,2948.0,0.0,136.0,77.3,0.0
22.2,47.4,940.0,-24.4,0.0,1776.0,0.0,0.0,-1168.6,23187.0
26.8,66.8,1094.0,49.2,28.0,0.0,93.8,407.0,187.1,0.0
21.8,49.1,1027.0,21.2,10.9,0.0,46.5,0.0,-1484.3,31269.0
22.5,54.1,788.0,-101.5,0.0,4851.0,0.0,0.0,-765.9,12074.0
26.3,61.4,882.0,-56.7,0.0,3197.0,0.0,0.0,-394.9,6604.0
22.6,56.6,1004.0,7.1,2.6,603.0,25.4,0.0,-1270.0,26484.0
30.9,77.6,1161.0,77.5,45.7,0.0,100.0,10.0,35.6,3571.0
35.4,87.2,1054.0,21.7,11.9,410.0,47.7,0.0,-267.6,7420.0
33.1,82.8,1177.0,83.4,49.5,0.0,100.0,124.0,88.0,2828.0
20.5,46.5,1050.0,32.4,18.4,0.0,65.7,0.0,-1230.5,26659.0
27.4,67.0,960.0,-19.2,0.0,1730.0,0.0,1830.0,757.4,0.0
27.2,65.3,1067.0,36.1,20.4,0.0,71.3,0.0,-1125.4,24899.0
22.6,53.0,951.0,-19.2,0.0,1570.0,0.0,0.0,-1770.3,35438.0
21.4,48.3,964.0,-10.6,0.0,1208.0,0.0,0.0,-203.4,4371.0
20.5,47.0,928.0,-27.1,0.0,1847.0,0.0,1262.0,517.0,0.0
32.1,83.2,989.0,-7.0,0.0,1538.0,3.3,189.0,109.0,0.0
31.1,78.7,1115.0,55.0,32.0,0.0,100.0,1602.0,673.0,0.0
25.7,64.8,910.0,-41.2,0.0,2558.0,0.0,0.0,-142.1,2135.0
26.6,62.4,953.0,-20.8,0.0,1790.0,0.0,0.0,-174.7,3653.0
20.8,48.0,997.0,5.4,2.3,534.0,22.3,0.0,-1467.1,30317.0
27.3,61.4,957.0,-19.2,0.0,1723.0,0.0,2125.0,873.9,0.0
32.2,80.7,1039.0,16.5,8.4,540.0,40.7,571.0,259.6,0.0
23.8,53.6,1011.0,10.6,5.0,430.0,30.0,0.0,-635.5,14006.0
23.8,59.5,767.0,-112.0,0.0,5365.0,0.0,0.0,-232.3,1051.0
27.1,67.9,979.0,-8.7,0.0,1326.0,0.0,2876.0,1176.5,0.0
31.0,79.2,985.0,-10.5,0.0,1613.0,0.0,739.0,329.0,0.0
29.4,72.7,1067.0,33.1,18.4,0.0,66.0,0.0,-627.1,14929.0
21.9,50.3,854.0,-66.4,0.0,3446.0,0.0,0.0,-427.9,6595.0
17.8,36.1,983.0,3.3,0.4,532.0,19.0,0.0,-1975.3,40204.0
26.3,61.3,972.0,-11.4,0.0,1331.0,0.0,0.0,-281.6,6107.0
26.7,63.5,947.0,-24.0,0.0,1927.0,0.0,1445.0,598.5,0.0
14.2,24.7,956.0,-6.5,0.0,776.0,5.5,3561.0,1422.9,0.0
21.8,49.9,1015.0,13.2,7.7,196.0,36.2,1931.0,787.3,0.0
32.4,83.8,844.0,-82.6,0.0,4570.0,0.0,0.0,-401.3,5876.0
35.4,87.4,1114.0,50.6,29.3,0.0,93.9,0.0,-391.7,11103.0
21.8,54.1,1022.0,17.1,9.5,81.0,41.5,0.0,-364.9,8728.0
27.6,69.3,875.0,-62.3,0.0,3545.0,0.0,1718.0,714.0,0.0
30.1,74.7,1132.0,64.6,37.6,0.0,100.0,1736.0,725.3,0.0
20.8,47.6,1036.0,24.4,13.8,0.0,53.6,0.0,-866.7,19063.0
12.3,23.2,970.0,0.3,0.0,349.0,13.3,3185.0,1266.8,0.0
26.4,65.4,912.0,-41.9,0.0,2618.0,0.0,3215.0,1308.4,0.0
19.2,41.6,931.0,-25.5,0.0,1699.0,0.0,0.0,-516.7,9975.0
31.0,75.5,926.0,-39.2,0.0,2759.0,0.0,0.0,-1059.1,20739.0
18.8,43.4,1180.0,99.9,59.5,0.0,100.0,337.0,144.5,1779.0
21.5,55.4,710.0,-140.7,0.0,6386.0,0.0,0.0,-2788.7,50966.0
34.3,86.7,1107.0,49.1,28.0,0.0,91.6,2731.0,1127.8,0.0
27.5,65.8,1139.0,71.9,41.8,0.0,100.0,419.0,189.5,16.0
27.4,70.1,882.0,-59.0,0.0,3342.0,0.0,2183.0,897.3,0.0
25.3,58.7,975.0,-8.8,0.0,1187.0,1.4,982.0,409.5,0.0
25.6,59.3,1111.0,57.6,34.0,0.0,100.0,0.0,-1111.6,25456.0
27.2,69.0,949.0,-22.7,0.0,1917.0,0.0,0.0,-698.6,13963.0
23.9,55.1,1008.0,8.3,4.3,540.0,27.0,3557.0,1441.7,0.0
23.6,56.0,1024.0,16.9,8.9,160.0,41.5,421.0,187.0,0.0
30.6,73.8,814.0,-95.1,0.0,4943.0,0.0,5178.0,2101.9,0.0
25.0,56.7,1094.0,51.4,29.4,0.0,95.5,840.0,355.1,0.0
21.0,46.2,1123.0,69.5,41.1,0.0,100.0,146.0,71.0,2070.0
17.2,38.3,994.0,8.6,4.5,236.0,28.7,0.0,-421.6,9347.0
19.7,42.5,1020.0,18.7,9.9,20.0,42.8,0.0,-1574.4,32903.0
21.8,52.3,916.0,-36.0,0.0,2221.0,0.0,0.0,-8.3,0.0
20.9,43.9,1156.0,84.4,50.7,0.0,100.0,942.0,388.5,0.0
24.5,62.5,891.0,-48.9,0.0,2891.0,0.0,0.0,-1323.1,25333.0
27.4,68.5,868.0,-65.6,0.0,3587.0,0.0,0.0,-2045.3,39272.0
18.6,41.8,853.0,-64.8,0.0,3195.0,0.0,0.0,-14.5,0.0
22.1,51.7,1067.0,40.9,23.8,0.0,79.4,0.0,-680.1,15987.0
18.2,39.2,981.0,0.7,0.0,590.0,14.1,0.0,-238.0,5345.0
21.1,53.4,995.0,4.1,1.2,610.0,22.1,1035.0,428.0,0.0
20.7,48.0,1014.0,14.8,7.8,140.0,37.7,0.0,-1613.3,33597.0
17.8,38.2,1190.0,105.1,61.9,0.0,100.0,2937.0,1181.8,0.0
24.4,58.3,970.0,-11.6,0.0,1328.0,0.0,0.0,-1095.8,22332.0
33.6,86.3,868.0,-71.2,0.0,4138.0,0.0,1992.0,834.7,0.0
24.7,58.4,1146.0,78.3,46.4,0.0,100.0,140.0,72.7,2547.0
26.1,61.0,1045.0,25.4,13.8,0.0,55.4,3224.0,1309.7,0.0
15.2,30.5,1068.0,47.7,27.6,0.0,91.2,1105.0,442.2,0.0
29.3,70.3,997.0,-1.1,0.0,1122.0,12.6,0.0,-892.0,18850.0
29.5,72.3,1003.0,0.5,0.0,999.0,14.9,2001.0,827.8,0.0
21.6,48.2,1000.0,7.2,3.7,451.0,25.3,1882.0,763.0,0.0
25.6,60.8,1113.0,59.5,34.5,0.0,100.0,3317.0,1346.9,0.0
20.4,44.3,901.0,-41.1,0.0,2410.0,0.0,317.0,139.7,0.0
25.9,62.1,1047.0,26.2,15.2,0.0,55.2,0.0,-1512.7,32296.0
21.6,48.1,1134.0,74.5,43.5,0.0,100.0,5177.0,2082.4,0.0
25.9,63.0,927.0,-34.0,0.0,2300.0,0.0,0.0,-623.3,12040.0
21.1,46.7,1010.0,12.2,6.7,227.0,33.5,0.0,-1023.0,21687.0
32.7,81.2,1146.0,69.7,40.8,0.0,100.0,745.0,332.9,0.0
19.2,45.5,1147.0,82.2,47.5,0.0,100.0,0.0,-1342.5,30814.0
22.4,56.4,768.0,-110.5,0.0,5243.0,0.0,801.0,338.6,0.0
21.8,50.5,931.0,-26.8,0.0,1885.0,0.0,0.0,-1686.3,33438.0
30.5,78.5,1163.0,79.9,47.4,0.0,100.0,6732.0,2724.3,0.0
35.8,91.2,1072.0,29.0,15.9,199.0,58.4,3332.0,1372.9,0.0
17.7,40.7,1051.0,35.0,20.2,0.0,71.3,0.0,-476.4,11593.0
23.1,55.7,1175.0,92.9,54.6,0.0,100.0,2430.0,989.1,0.0
15.5,29.2,969.0,-2.1,0.0,650.0,8.5,915.0,364.7,0.0
26.6,66.4,1056.0,30.2,17.1,0.0,62.3,0.0,-188.7,5943.0
26.2,62.5,1100.0,52.0,31.0,0.0,99.5,0.0,-908.7,21205.0
23.5,54.4,991.0,0.0,0.0,792.0,15.7,4844.0,1955.3,0.0
25.2,58.0,1051.0,27.7,16.0,0.0,57.6,0.0,-63.0,3295.0
22.3,51.6,912.0,-37.9,0.0,2297.0,0.0,3782.0,1525.0,0.0
20.1,43.9,966.0,-8.3,0.0,1032.0,0.0,0.0,-1066.1,21691.0
19.7,41.4,939.0,-22.5,0.0,1569.0,0.0,182.0,84.0,0.0
